DanOrder	alanOrder	lineID	page	page_on_photo	col_on_single_page	x1col	y1col	x2col	y2col	newLineNuAlan	GTLineNumberDaniel	top_on_page	bottom_on_page	left_on_page	right_on_page	AT	GT2	enriched_y_n	color_img_file_name	include	regionID	regionx1	regiony1	regionx2	regiony2	enriched_y_n	color_img_file_name
2290	2275	10113	101	1	1	1	1	1024	1429	12	13	560	618	108	793	שמו מן העולם ממי את למד מבני יונדב בן רכב על ידי שעשו רצוני מה	שמו מן העולם ממי את למד מבני יונדב בן רכב על ידי שעשו רצוני מה	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_101.png	1	1	1	1	1024	1429	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_101.png
2291	2276	10114	101	1	1	1	1	1024	1429	13	14	598	657	106	793	כתוב הם לא יכרת איש ליונדב בן רכב עומד לפני כל הימים ˙ ומה אם	כתוב בהם ולא יכרת איש ליונדב בן רכב עומד לפני כל הימים ˙ ומה אם	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_101.png	1	1	1	1	1024	1429	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_101.png
2292	2277	10115	101	1	1	1	1	1024	1429	14	15	636	695	101	794	אותם שהם גרים שיתי להם ישרﭏ שהם בני בני אוהבי בני ידידי על אח	אותם שהם גרים עשיתי להם ישרﭏ שהם בני בני אוהבי בני ידידי על אחת	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_101.png	1	1	1	1	1024	1429	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_101.png
2293	2278	10116	101	1	1	1	1	1024	1429	15	16	675	734	101	793	כמה וכמה כשהם עושים רצוני שהם עומדים לפני כל הימים שנ' לו הקשב	כמה וכמה כשהם עושים רצוני שהם עומדים לפני כל הימים שנ' לו הקשבת	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_101.png	1	1	1	1	1024	1429	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_101.png
2294	2279	10117	101	1	1	1	1	1024	1429	16	17	712	771	101	798	למצותי ויהי רנהר שלומך וצדקתך כגלי הים וצאצאי מעיך כמעותיו לא	למצותי ויהי כנהר שלומך וצדקתך כגלי הים וצאצאי מעיך כמעותיו לא	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_101.png	1	1	1	1	1024	1429	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_101.png
2295	2280	10118	101	1	1	1	1	1024	1429	17	18	749	809	103	780	יכרת ולא ישמר שמו מלפני ואומר ואתם הדבקים בײ חיים כלכם היום 	יכרת ולא ישמד שמו מלפני ˙ ואומר ואתם הדבקים בײ חיים כלכם היום ׃	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_101.png	1	1	1	1	1024	1429	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_101.png
2296	2281	10119	101	1	1	1	1	1024	1429	18	19	818	887	203	715	אלואא ˙˙ חהשתא ו' 	סליק סדרא ˙˙ פרשתא ט'	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_101.png	1	1	1	1	1024	1429	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_101.png
2298	2282	10121	101	1	1	1	1	1024	1429	19	21	900	959	101	781	וידבר ײ אל משה לאמר ˙ נשא את ראש בני גרשון גם הם לבית אבותם	וידבר ײ אל משה לאמר ˙˙ נשא את ראש בני גרשון גם הם לבית אבותם	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_101.png	1	1	1	1	1024	1429	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_101.png
2299	2283	10122	101	1	1	1	1	1024	1429	20	22	932	1004	105	785	למשפחותם ˙ הדא היא דכתיב יקרה היא מפנינים וכל חפצים	למשפחותם ׃ הדא היא דכתיב יקרה היא מפנינים וכל חפצים	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_101.png	1	1	1	1	1024	1429	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_101.png
2300	2284	10123	101	1	1	1	1	1024	1429	21	23	971	1042	101	793	לא ישוו בה ˙˙ תנן תמן חכם קודם למלך מת חכם אין לנו כיוצא בו מה	לא ישוו בה ˙˙ תנן תמן חכם קודם למלך אין לנו כיוצא בו מת	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_101.png	1	1	1	1	1024	1429	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_101.png
2301	2285	10124	101	1	1	1	1	1024	1429	22	24	1011	1081	127	787	המלך כולם ראויים למלכות המלך קודם לכהן גדול שנ' ויאמר המלך	המלך כולם ראויים למלכות המלך קודם לכהן גדול שנ' ויאמר המלך	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_101.png	1	1	1	1	1024	1429	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_101.png
2302	2286	10125	101	1	1	1	1	1024	1429	23	25	1049	1120	104	790	להם קחו את עבדי אדניכם וגו' כהן גדול קודם לנביא שנ' ומשא אותו	להם קחו את עבדי אדניכם וגו' כהן גדול קודם לנביא שנ' ומשח אותו	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_101.png	1	1	1	1	1024	1429	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_101.png
2303	2287	10126	101	1	1	1	1	1024	1429	24	26	1089	1159	101	789	שם צדוק הכהן ונתן הנביא הקדים צדוק לנתן ˙ ר' הונא בשם ר' חני'	שם צדוק הכהן ונתן הנביא הקדים צדוק לנתן ˙ ר' הונא בשם ר' חנינא	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_101.png	1	1	1	1	1024	1429	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_101.png
2304	2288	10201	102	1	1	1	1	1024	1459	1	1	141	200	105	918	אמ' נביא כופף יריו ורגליו ויושב לו לפני כהן מה טעם דכתיב שמע נא		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png	1	1	1	1	1024	1459	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png
2305	2289	10202	102	1	1	1	1	1024	1459	2	2	178	237	231	918	יקושע הכהן הגדול אתה ורעיך היושבים לפניך ˙ יכול בני אדם הדיוטות		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png	1	1	1	1	1024	1459	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png
2306	2290	10203	102	1	1	1	1	1024	1459	3	3	216	275	232	920	תלמוד לומר כי אנשי מופת המה ˙ ואין מופת אלא נבואה שנ' ונתן אליך		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png	1	1	1	1	1024	1459	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png
2307	2291	10204	102	1	1	1	1	1024	1459	4	4	253	312	233	921	אות או מופת ˙ משוח בשמן המשחה קודם למרובה בגדים ˙ נביא קודם		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png	1	1	1	1	1024	1459	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png
2308	2292	10205	102	1	1	1	1	1024	1459	5	5	293	352	249	928	למשוח מלחמה משוח מלחמה קודם לסגן סגן קודם לראש משמר		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png	1	1	1	1	1024	1459	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png
2309	2293	10206	102	1	1	1	1	1024	1459	6	6	331	389	226	915	ראש משמר קודם לראש בית אב ראש בית אב קודם לאמרקיל אמר		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png	1	1	1	1	1024	1459	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png
2310	2294	10207	102	1	1	1	1	1024	1459	7	7	368	425	257	922	קודם לגזבר וגזבר קודם לכהן הדיוט כהן הדיוח קודם ללו לישתﭏ		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png	1	1	1	1	1024	1459	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png
2311	2295	10208	102	1	1	1	1	1024	1459	8	8	406	465	229	912	ישרﭏ לממזר ממזר לנתין נתין לגר גר לעבד משוחרק אימתי בומן		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png	1	1	1	1	1024	1459	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png
2312	2296	10209	102	1	1	1	1	1024	1459	9	9	444	503	238	917	שכולם שוים אבל אם היה ממזר תלמיד חכם קודם לכהן גדולעם הארץ		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png	1	1	1	1	1024	1459	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png
2313	2297	10210	102	1	1	1	1	1024	1459	10	10	483	540	231	920	שנ' יקרה היא מפנינים וכל חפצים לא ישוו בה סברי מימר לפרות		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png	1	1	1	1	1024	1459	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png
2314	2298	10211	102	1	1	1	1	1024	1459	11	11	519	578	235	923	ולהאיות אבל לישיבה לא ˙ אמ'ר' אבין אף לישיבה מה טעם יקרה היא		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png	1	1	1	1	1024	1459	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png
2315	2299	10212	102	1	1	1	1	1024	1459	12	12	551	621	238	919	מפנינים אפלו מזה שהוא נכנס לפני לפנם ˙˙ דבר אחר יקרה		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png	1	1	1	1	1024	1459	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png
2316	2300	10213	102	1	1	1	1	1024	1459	13	13	588	659	234	902	היא מפנינים ˙ מדבר בבני קהת גרשון אף על פי שגרשון היה בכו ר		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png	1	1	1	1	1024	1459	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png
2317	2301	10214	102	1	1	1	1	1024	1459	14	14	627	698	233	914	ומצינו שבכל מקום חלה הכתו כבוד לבכור לפי שהיה קהת טוען את		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png	1	1	1	1	1024	1459	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png
2318	2302	10215	102	1	1	1	1	1024	1459	15	15	672	731	232	918	הארון ששי התורה הקדימו הכתוב לגרשון שבתחלה אמ' נשא בני קהת		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png	1	1	1	1	1024	1459	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png
2319	2303	10216	102	1	1	1	1	1024	1459	16	16	710	767	238	910	מתוך בני לוי ואחר כך אומר נשא את ראש בני גרשון גם הם וגו' ˙ הוי		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png	1	1	1	1	1024	1459	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png
2320	2304	10217	102	1	1	1	1	1024	1459	17	17	747	804	223	907	יקרה היא מפנינים מבכור שיצא ראשון ואין פנינים אלא החלה שנ' כמה		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png	1	1	1	1	1024	1459	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png
2321	2305	10218	102	1	1	1	1	1024	1459	18	18	784	843	229	912	דתימר וזאת לפנים בישרﭏ ˙˙ דבר אחר נשא את ראש בני גרשוו		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png	1	1	1	1	1024	1459	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png
2322	2306	10219	102	1	1	1	1	1024	1459	19	19	820	880	230	910	נם הם ˙ הדא היא דכתיב לא יגרע מצדיק עינו וגו' ˙ אין הק'ב'ה' מוע		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png	1	1	1	1	1024	1459	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png
2323	2307	10220	102	1	1	1	1	1024	1459	20	20	859	918	238	913	דיגמה דידהון לפי שמצינו שיעקב חמד את הבכורה לשם שמיק כדי		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png	1	1	1	1	1024	1459	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png
2324	2308	10221	102	1	1	1	1	1024	1459	21	21	892	961	241	906	שיוכל להקריב ולקחה מעשו ברמים הסכים הק'ב'ה' עמו וקראו בכור		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png	1	1	1	1	1024	1459	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png
2325	2309	10222	102	1	1	1	1	1024	1459	22	22	931	1002	230	913	בני בכורי ישרﭏ ש ונתן גדולה לבכורים שיקריבו ליו הוי לא יגרע מצדי'		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png	1	1	1	1	1024	1459	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png
2326	2310	10223	102	1	1	1	1	1024	1459	23	23	969	1040	235	913	עינו ˙ ואין עיניו אלא תחתיו כמה דתימר אם בעיני עמד הנגע ˙ ומהו		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png	1	1	1	1	1024	1459	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png
2327	2311	10224	102	1	1	1	1	1024	1459	24	24	1008	1082	244	914	תחתיו ﭏו בניו כמה דתימר תחת אבותיך יהיו בניןך ואת מלכים לכסא ˙		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png	1	1	1	1	1024	1459	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png
2328	2312	10225	102	1	1	1	1	1024	1459	25	25	1051	1110	235	910	שחלק הק'ב'ה' כבוד לבכורים ולהם מלכות ראוי לי טול שנ' ואת הממלכה		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png	1	1	1	1	1024	1459	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png
2329	2313	10226	102	1	1	1	1	1024	1459	26	26	1086	1156	256	915	נתן ליהורם כי הוא הבכור ˙ וכן בדוד הוא אומר אף אני בכור אתנהו ˙		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png	1	1	1	1	1024	1459	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_102.png
2330	2314	10301	103	1	1	1	1	1024	1425	1	1	142	201	101	800	עליון למלכי ארץ הוי ואת מלכיי לכוא ˙ ויושבם לנצח ˙ שהם ראוים ליול		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png	1	1	1	1	1024	1425	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png
2331	2315	10302	103	1	1	1	1	1024	1425	2	2	181	240	104	799	הכהונה ומה שהלוים עושים אלולי לא בא חטאו במעשה העגל שבתחל		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png	1	1	1	1	1024	1425	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png
2332	2316	10303	103	1	1	1	1	1024	1425	3	3	218	277	118	797	היו הבכורים מקריבים שנא' וישלח את נערי בני ישרﭏ ויעלו עולות וגו' ˙		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png	1	1	1	1	1024	1425	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png
2333	2317	10304	103	1	1	1	1	1024	1425	4	4	255	314	105	802	וכן יעקב אומר לראובן ראובן בכורי אתה כחי וראשית אוני יתר שאר		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png	1	1	1	1	1024	1425	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png
2334	2318	10305	103	1	1	1	1	1024	1425	5	5	293	354	120	790	ויתר עז ˙ שאת ˙ זו כהונה כמה דתימר וישא אהרן את ידיו ויברם ˙		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png	1	1	1	1	1024	1425	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png
2335	2319	10306	103	1	1	1	1	1024	1425	6	6	333	392	103	799	עז ˙ זומלכות שנ' ויתן עוז למלכו ˙ שאלוי לא סרח ראובן במעשם בלהה		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png	1	1	1	1	1024	1425	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png
2336	2320	10307	103	1	1	1	1	1024	1425	7	7	369	428	101	794	היה ראוי ליטול כהונה ומלכות לפי שהיה הבכור ˙ ומנין אף לעבודת		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png	1	1	1	1	1024	1425	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png
2337	2321	10308	103	1	1	1	1	1024	1425	8	8	407	466	101	799	הלוים היו ראויים שכן את מוצא שנכנסו פשוטי הלוים תחת בכורי ישר		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png	1	1	1	1	1024	1425	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png
2338	2322	10309	103	1	1	1	1	1024	1425	9	9	445	505	101	797	שנא' ולקחת את הלוים לי אני ײ תחת כל בכור בבני ישרﭏ וגו' ˙ הוי ויושיב		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png	1	1	1	1	1024	1425	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png
2339	2323	10310	103	1	1	1	1	1024	1425	10	10	483	542	101	806	לנצח זו היא הלויה שהיו ראוים הבכודים ליטול כמה דת ימר ויספרו		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png	1	1	1	1	1024	1425	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png
2340	2324	10311	103	1	1	1	1	1024	1425	11	11	522	581	121	796	הלוים מבן שלשים שנה ומעלה ועו' ˙ מאלה לנצח על מלאכת בית ײ וגו' ˙		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png	1	1	1	1	1024	1425	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png
2341	2325	10312	103	1	1	1	1	1024	1425	12	12	559	618	101	794	ועל שבט הלוי אמר הכתוב עיני בנאמני ארן לשבת עמדי הוי ויושיבם		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png	1	1	1	1	1024	1425	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png
2342	2326	10313	103	1	1	1	1	1024	1425	13	13	597	656	100	805	לנצח ˙ ויגבהו ˙ מי גדם להם לבכורים שאיבדו הכבוד הזה על שנתגבה		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png	1	1	1	1	1024	1425	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png
2343	2327	10314	103	1	1	1	1	1024	1425	14	14	636	695	101	800	בעצמם ועבדו לפני העג לפיכך ואם אסורדים בזיקים ˙ שנאסרו 		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png	1	1	1	1	1024	1425	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png
2344	2328	10315	103	1	1	1	1	1024	1425	15	15	674	733	104	799	מלהקריב דבד הנעשה באש ˙ ואין זרים ﭏא אש שנ' הן כולם קודחי אש		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png	1	1	1	1	1024	1425	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png
2345	2329	10316	103	1	1	1	1	1024	1425	16	16	712	771	101	795	מאזרי זיקות לכו באור אשכם ובזיקות בערתם ילכדון בחי עוני ˙ שה		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png	1	1	1	1	1024	1425	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png
2346	2330	10317	103	1	1	1	1	1024	1425	17	17	748	809	104	796	צריכין לפדות עצמן כל אחד ואחר חמשת שקלים וליתן ללוים הרי		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png	1	1	1	1	1024	1425	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png
2347	2331	10318	103	1	1	1	1	1024	1425	18	18	786	845	101	798	מצינו בבכורי ישראל שירדו מגדולתן על מעשה העגל אבל בכורי הלויי		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png	1	1	1	1	1024	1425	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_103.png
