page	line	left	top	right	bottom	AT	iiif_url
90	18	248	1300	1374	1371	גלה ה'ב'ה' לאברהם שנ' וי' המכסה אני מאברהם אשר אני עושה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0090_fa_0042v.jp2/info.json
90	19	248	1360	1374	1431	בא' וי'י' המכסה אני מאברהם˙ שה' יהי למלא בטנו ישלח בו חרון אפו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0090_fa_0042v.jp2/info.json
90	20	248	1417	1374	1488	וימטר עלימו בלחומו˙ פורענות שבאת על הסדומים היתה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0090_fa_0042v.jp2/info.json
90	21	248	1476	1374	1547	למלאת כריסן לפי שמלאו כריכן מן העבררות ומן החמם ומן הגזל	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0090_fa_0042v.jp2/info.json
90	22	248	1535	1374	1606	לפיכך אך הפורעות שבאת עליהן מלא כריסן שנ' ישלח בם חרוון א˙	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0090_fa_0042v.jp2/info.json
90	23	248	1590	1374	1661	אמר' מאיר מי לחשך שבסרום הכת מדבר וימניר עלימו כלחומו˙ וי	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0090_fa_0042v.jp2/info.json
90	24	248	1650	1374	1721	המנויר על סדום ועל עממורה מהו בלחומו˙ על המלות שהיה נלחמוו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0090_fa_0042v.jp2/info.json
90	25	248	1706	1374	1777	עם ה'ב'ה' שנ' ואנסי סדום רעים וחטאים ליר' מאד ˙ רעום זה לה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0090_fa_0042v.jp2/info.json
90	26	248	1754	1374	1825	וחטאים בגילוי עריות ˙ ליה' בחי רופין ובודופין ובעם מאד˙ בשפיכות	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0090_fa_0042v.jp2/info.json
90	27	248	1806	1374	1877	רמים א' יהודה בר שלום בשם ר' יהודה בר סימון בשעה שא	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0090_fa_0042v.jp2/info.json
90	28	248	1854	1374	1925	אמרפל וחכריו להלחם עם הסרומיים על ידי ש שבן את לט שמע	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0090_fa_0042v.jp2/info.json
91	1	331	364	1452	435	אברהם ויצא עליהם למלחמה והרג את המלכים וברתו שנ' ויחלק	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
91	2	331	424	1452	495	עליהם לילה הוא ועכדיו ויכם וכתי' ועמק השדים בארות בארות	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
91	3	331	480	1452	551	חמר וגומ'˙ התחיל אברחם מהרהר לומ' המלכים באין להלחם עם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
91	4	331	535	1452	606	הסדומים והמלכים נופלין ואלו ברחו והנשארים הרה נסו אילו לא	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
91	5	331	588	1452	659	היו בורחין אמ' לו ה'ב'ה' יברח מנשק ברזל תחלפהו קשת נחלשה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
91	6	331	648	1452	719	כל חשך טמון ˙ לצפוניו תאכלהו אש לא נופח וגו'˙ כל חשךי הזה היכן	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
91	7	331	711	1452	782	הוא טמון לצפעוניו תאכלהו אש לא נופח וממ' כל חשך היכן הוא טמין	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
91	8	331	769	1452	840	לצפוניו של סדום שהוא בימינה של ירושלים שנ' ואחותך הקה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
91	9	331	830	1452	901	ממך יושבת מימיעך סדום ובנותירה ˙ מהו ידע שרית באהלו ואיזה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
91	10	331	888	1452	959	זה לונ שנ' ותבנ אשתו מאחריו נציב מלח˙ ויבשו שכי מלאכים	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
91	11	331	944	1452	1015	סדומה בעדבי˙ מה כתי' למעלה מן העינין ויגש אברהם ויאמר האךם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
91	12	331	1002	1452	1073	תספה צדיק עם רשע ˙ אמ' ר פנחם הכהן בר חמא אין ה'ב'ה' אפץ	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
91	13	331	1060	1452	1131	לחייב בריה שנ' כי לא ארחפמן במות הרשע˙ ואומ' כילאאל חפ	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
91	14	331	1113	1452	1184	אתה ואומ' חיאני נאם יי' אלהים אם אחמא במות הרשע ובמל	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
91	15	331	1163	1452	1234	חבץ הב'ה' להצריקך ריותיו˙ שנ לי' חפמן למו˙ תרעלר שכמו ע	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
91	16	331	1219	1452	1290	שהבריות' חושאין ומכעיסין לפנו וחוא כם עלוהם מ הבה עשה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
91	17	331	1286	1452	1357	חוזר ומבקש עליהם פניור שילמ עליהם זכות ונותן שביל לפנ	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
91	18	331	1343	1452	1414	הסניגור וכו את מוצא בימי ידמיי שאמ' שו טו בחוצות ירושלים	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
91	19	331	1396	1452	1467	וג'˙ וכן כשחטאו הסרומים בקש ללמד עליהן יוכות שנ' וה' אמ	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
91	20	331	1453	1452	1524	מיר התחיל אברהם ללמד עליהם סטשגוריא כת' ויגש אברהם ויאמ'	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
91	21	331	1511	1452	1582	האי תבפה דבר˙ ואין ויגש אלא פתפלה שנ' ויהיכולית המנחה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
91	22	331	1562	1452	1633	ויגש אליהו הנביא ויאמ' וגו' האף תספה דבר השה אמ' לו כש	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
91	23	331	1622	1452	1693	ודם האף סופה אותו שמא אף אתה כו תספה כיה עם רוע	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
91	24	331	1679	1452	1750	כשד שיותה ד מת הירשע כך אתה ו את המבקה מם ורעבו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
91	25	331	1735	1452	1806	מכלה˙ לריה לך מעשות כדב הזה חללה כת' ברא וושק	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
91	26	331	1784	1452	1855	אסה˙ והללה חול הא לך כרד שות הודהמרו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
91	27	331	1845	1452	1916	ולדור הה אתמהא אין דרך זושלך ˙ מעשות הדבר הזה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0091_fa_0043r.jp2/info.json
92	1	226	359	1345	430	אין סתי' כאן אל א כדבר הזה לא זה ולאכמוו ˙ השופט כל הארץ לאושה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	2	226	415	1345	486	משפנ˙ אולי יש חמשים צדיקים וגומ'˙ ויאמר יי אם אמצא בבדום וממ'	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	3	226	467	1345	538	פחת והלך מחמשים עד עשרה עשרה שיש בהם כח לכלו ת ארת	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	4	226	525	1345	596	הפורענות כיון שלא מצא וילך יי כאשר כלה לדבר אל אכרהם˙ מה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	5	226	580	1345	651	כתי' אחרין ויבאו שניהמלאכים סדמה כערב ראד עינ ונותו של	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	6	226	637	1345	708	ה'ב'ה' אר' ברכיה בטוהג שבעולם שני בני אדם עומדין ומסיחין בקשו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	7	226	698	1345	769	להתפרש הקטן נטל רשות מן הגרול וה'ב'ה' כביכול הוא נוטל רשות	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	8	226	754	1345	825	מן אברהם שנ' וילך ה' כאשר כלה לדבר אל אברהם ואחרכך ואכרהם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	9	226	817	1345	888	שב למקומו מיהד ויבאו שני המל אכים סדומה והשלישי היכן הלך	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	10	226	875	1345	946	לא כך כתי' וישא עניו ויא והנה שלשיה אנשים נצבים עליו אלא	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	11	226	931	1345	1002	ללמדך ששלשתן בשלש שליחיות נשתלחו האחד בא לבשר את	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	12	226	994	1345	1065	את שרה ואמר לה שוב אשוב אליך כעת חיה והנה מלנ בן לשרה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	13	226	1049	1345	1120	אשתך˙ עשה שליחותו ונסתלק˙ השני להפך את סדום שנ ויאומר	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	14	226	1108	1345	1179	אליו הנה נשאתי פניך ˙ הפכנו אינו אומ' כאן ואחד להציל את לוט ל	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	15	226	1159	1345	1230	אחד ואחד עשה שליחתו ונסתלק˙ ד'א' ויבאו שני המלאכים סדומה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	16	226	1215	1345	1286	ילמדנו רבנו כמה מיתות נמסרו לבית דין כך שנו רבותינן ארבע מיתת	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	17	226	1269	1345	1340	נמסרו לבית רין סקילה שריפה הרג וחנק˙ איזו היא חמורה רבנין	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	18	226	1327	1345	1398	אמי כקילה חמורה שכן נתכה למגדף ולעוכד עה' ר' שמעין בן יוחי	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	19	226	1386	1345	1457	אומ' ושריפה חמורה שכן נתנה לבת כהן שזנתה ראה מה קשה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	20	226	1442	1345	1513	הזנות שהיא בשריפה ˙ אר' יהושע בן לוי בשם בר' קפרא על הכל ו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	21	226	1501	1345	1572	ה'ב'ה' מותר חו מו הזנות אר' יהושע בר נחמיה אף סדום לפי שנפתינו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	22	226	1552	1345	1623	כות המניה ליהם אש וגפרית מן השמים ושרפן שנ' וי' הויטיר	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	23	226	1611	1345	1682	עלנדם ולעמורה יגומ' כיו שנתחיכו אמ' הב'ה למלאכים או מ	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	24	226	1670	1345	1741	ושחוה עמרו ועשו שליחות בוראן שנ' ויבואו שנימלאכים סרום	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	25	226	1727	1345	1798	דא ויבאו שני המלאכים סדומה זשה' ישלח בם חרון אתו מהו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	26	226	1782	1345	1853	חרון אפויאר' שמעון בן יוחאו אף יש בו חמש מות שנ אף כי	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	27	226	1830	1345	1901	רבעת שפטוי הרעים יב ורעב וחיה רעה ורבר וה˙ן חמשית	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
92	28	226	1889	1345	1960	זו עצירת גשמים מנין א' שמיווו שכךר רתי וחיה א' רם ועצ	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0092_fa_0043v.jp2/info.json
93	1	336	365	1452	436	מת השמים˙ עברה שנתמלא עליהם עברה כאשה עו ברה וזעם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	2	336	422	1452	493	שארדן ברא מה אזעם לא זעם יי' אפי בחמתו של ה'ב'ה' יש רחמים	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	3	336	471	1452	542	לפניו שנזכר ללוט והצילו בזכות אברהם שנ' ויהי בשחת	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	4	336	535	1452	606	מזלהים את ערי הככר ויזכר אלהים את אברהם וגוומ' התסתשנן	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	5	336	589	1452	660	מצילין תיק הספב עם הספר ותיק התפלין עם התפלין ללמדך	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	6	336	644	1452	715	אשריהם צדיקים ואשר˙ דבוקיהם˙ וכן הוא אומ' ויזכור אלהיס את	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	7	336	700	1452	771	נח ואת כל החיה ואת כל הבהמה וגומ' כולן בזכות נח וי להם לרשעים	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	8	336	761	1452	832	ו לדיבוקיהם שנ' וימח את כל היקונם אשר על פני האדמה וגומ' מ	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	9	336	823	1452	894	משלות מלאכי רעים שבאו בשלירוות לשחת את סדום˙ ר'אויבאו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	10	336	888	1452	959	נשני המל ארים סדומה˙ ז שה והמה מרו ועצכו את רו ח קדשו וגומ	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	11	336	943	1452	1014	א'ר' ירמיה בן אלעזר חמשים ושתים שנה עשה ה'ב'ה' מעיד באנשי	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	12	336	998	1452	1069	סרוםו ומזדעזע להם את ההרים כרי לעשות תשובה˙ אר' שמעין	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	13	336	1057	1452	1128	בן יוחאי מקרא מפורש הוא המעתיק הרים ולא ידעו אשר הפכ	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	14	336	1107	1452	1178	באפו˙ כיו שלא עשו תשובה הפכם במה פרע מהם מן השמים˙ אר'	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	15	336	1166	1452	1237	שמעון בן לקיש המולייר הזה בקש אדם להוציא ממנו חמין מוציא	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	16	336	1222	1452	1293	צונן מוציא וכשבקש ה'ב'ה' הוציאמן לישראל מון השמים שנ' הנ	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	17	336	1275	1452	1346	ממיר לכם לחם מן השמים˙ וכשבקש וי' המטיר על סדום וער	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	18	336	1334	1452	1405	עמורה גפמית וגומ'˙ ויבוא שני המלאכים סדומה˙ וימ	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	19	336	1392	1452	1463	הנה נאו אדני˙ מתלא אמרי קרב לגבי דהנא ואידהן ולפי	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	20	336	1446	1452	1517	שנתחבכר לוט לאכרהם למדו הכנסת אורחין˙ מכאן אמרו חכמים	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	21	336	1501	1452	1572	מסרבין לקטו ואין מסרבין לגדול ˙ שבאברהם ואקחה פת לחם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	22	336	1565	1452	1636	וסעדו לבכם˙ ומו' אבל בלוט ויפצר בם מאד ומיצות אפה ויאכלו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	23	336	1620	1452	1691	והלא אין אכילה למלאכי השרת אלא ללמדך דר ארן שלא˙ישנה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	24	336	1679	1452	1750	אדם ממנהג המדינה שהרי משה עלה למרום כתיב בו ויהי שם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	25	336	1736	1452	1807	עם יי' ארבעים יום וארבעים לילה לחם לא אכל ומים לא שתךה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	26	336	1784	1452	1855	וגומ' אל מלי היה שם אכילה ושתיה היה אמכל ושותה והול אכים	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	27	336	1832	1452	1903	שבאו לכקר את אכרהם ושבאו לשחת את סרום לה ציל את לוו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
93	28	336	1889	1452	1960	כי' בהם עש להם משתה ממיות אפ ה וי אכלו טרם ישבבו ואושי	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0093_fa_0044r.jp2/info.json
94	1	237	359	1370	430	העיד וגומ' ויקראו אל לונו ואמרו לא מכאן אתה למד שבשעה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0094_fa_0044v.jp2/info.json
94	2	237	415	1370	486	שנתפרש מן אברהם כתי' בו ויבחר לו לונו את כל ככר הירדן זה סדום	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0094_fa_0044v.jp2/info.json
94	3	237	468	1370	539	ראה לונ שהיו יושבין שטופין זימה נתחבר להם להיות עושה מושיה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0094_fa_0044v.jp2/info.json
